,GJD-2450000,airmass,sky,dx,dy,flux(10),err(10),flux(11),err(11),flux(12),err(12),flux(13),err(13),flux(14),err(14),flux(15),err(15)
200,8063.002471,1.3294,521.0,-2.418,-1.3969999999999998,1.001349,0.0034649999999999998,1.0005620000000002,0.003614,1.0013610000000002,0.003774,1.002024,0.003945000000000001,1.0039129999999998,0.004122,1.004928,0.004306
201,8063.003108,1.3306,514.9,-2.226,-1.157,1.0032370000000002,0.0034590000000000003,1.003254,0.0036090000000000002,1.004061,0.003771,1.003193,0.003936,1.004171,0.004111999999999999,1.00558,0.004296
202,8063.003733,1.332,510.7,-2.593,-1.8090000000000002,0.998625,0.003438,0.9972700000000001,0.0035810000000000004,0.996353,0.0037359999999999997,0.996683,0.0039020000000000005,0.9969459999999999,0.004072999999999999,0.9973190000000001,0.004251
203,8063.004368999999,1.3333,514.6,-2.285,-0.934,0.999999,0.003439,1.000449,0.003587,1.0011290000000002,0.0037450000000000005,1.0014120000000002,0.003909,1.001699,0.004079999999999999,1.000767,0.004254
204,8063.004983,1.3347,520.6,-2.3209999999999997,-0.63,1.007317,0.003475,1.007458,0.003622,1.008327,0.0037799999999999995,1.0090059999999998,0.00395,1.0096049999999999,0.004124,1.011703,0.004307
205,8063.005619,1.336,525.4,-2.26,-0.5579999999999999,1.004381,0.003479,1.003488,0.003624,1.0024819999999999,0.003779,1.00253,0.003946,1.0017690000000001,0.004116,1.000251,0.004293
206,8063.006256000001,1.3375,522.0,-2.323,-2.006,1.004342,0.0034770000000000005,1.005093,0.003626,1.005997,0.003788,1.006302,0.003956,1.007204,0.0041329999999999995,1.007685,0.004313
207,8063.006881,1.3389,518.5,-1.676,-0.8909999999999999,1.001501,0.0034490000000000002,1.002361,0.0035979999999999996,1.003809,0.003757,1.0032219999999998,0.00392,1.002542,0.004091,1.003952,0.0042710000000000005
208,8063.007517,1.3403,516.6,-2.668,-0.40700000000000003,1.003743,0.0034479999999999997,1.00291,0.0035909999999999996,1.002436,0.003746,1.0033159999999999,0.003912,1.005163,0.004085,1.005468,0.004261
209,8063.008142000001,1.3418,514.9,-2.96,-1.6780000000000002,1.001099,0.003442,1.0014040000000002,0.003588,0.9999319999999999,0.003742,0.999626,0.003908,1.000078,0.004079999999999999,0.9993479999999999,0.004256
210,8063.008767,1.3432,514.3,-2.202,-1.6869999999999998,1.003871,0.0034590000000000003,1.003351,0.0036060000000000003,1.003133,0.0037630000000000003,1.002708,0.003928,1.0028780000000002,0.0041,1.002265,0.004277
211,8063.009392,1.3447,515.3,-2.5140000000000002,-0.48,0.9987799999999999,0.003443,0.9983059999999999,0.003588,0.998396,0.003744,0.9986139999999999,0.003909,1.00011,0.004082,0.999822,0.004258
212,8063.010029000001,1.3463,518.4,-2.877,-0.888,1.003387,0.003479,1.0031299999999999,0.0036299999999999995,1.002678,0.0037909999999999997,1.003895,0.003964,1.003681,0.004139,1.002502,0.004319
213,8063.010654000001,1.3479,517.9,-2.219,-2.045,0.9994129999999999,0.0034630000000000004,1.000345,0.003616,0.9992709999999999,0.003774,0.9981540000000001,0.003941,0.997978,0.004117,0.997812,0.004298
214,8063.011279,1.3496,532.8,-2.638,-1.306,1.0050700000000001,0.003472,1.004169,0.003624,1.0045950000000001,0.0037869999999999996,1.0052590000000001,0.00396,1.0059,0.004138,1.006392,0.004321
215,8063.011904000001,1.3511,547.0,-2.555,-0.522,1.001933,0.0034850000000000003,1.002167,0.003639,1.001939,0.0038020000000000003,1.001806,0.0039770000000000005,1.002478,0.004157,1.0026389999999998,0.004343
216,8063.012541,1.3527,512.1,-2.839,-2.282,1.006001,0.0034479999999999997,1.005277,0.003595,1.005967,0.0037549999999999997,1.006966,0.003922999999999999,1.008033,0.0040950000000000005,1.00796,0.004273
217,8063.013166,1.3545,507.3,-2.267,-0.691,0.9976950000000001,0.003432,0.997447,0.0035810000000000004,0.9965209999999999,0.003737,0.995453,0.003901,0.9948020000000001,0.004072,0.993292,0.004247
218,8063.0138019999995,1.3563,504.0,-2.8680000000000003,-0.903,1.0025389999999998,0.0034509999999999996,1.002911,0.0036,1.001896,0.0037549999999999997,1.0015020000000001,0.003921,1.000414,0.004091,0.9997540000000001,0.004268
219,8063.014426999999,1.3579,501.5,-3.1289999999999996,-1.515,1.004791,0.003442,1.003206,0.0035840000000000004,1.002933,0.003739,1.001154,0.0038979999999999996,1.000284,0.004065,0.9997729999999999,0.00424
220,8063.015052,1.3596,502.2,-2.51,-1.01,1.00813,0.0034549999999999997,1.009725,0.0036,1.009155,0.0037530000000000003,1.008497,0.003914,1.008937,0.004083,1.0096120000000002,0.004259000000000001
221,8063.015689,1.3615,500.8,-2.386,-1.485,0.997654,0.003436,0.9980319999999999,0.0035770000000000003,0.998871,0.0037310000000000004,0.99885,0.0038909999999999995,0.9981450000000001,0.004058,0.998181,0.004232
222,8063.016314,1.3633,502.5,-2.2359999999999998,-0.981,1.000501,0.003437,0.99998,0.003582,1.000652,0.0037409999999999995,1.00079,0.003906,1.001026,0.004077,1.001844,0.004255
223,8063.01695,1.3652,507.4,-2.614,-0.6920000000000001,1.001203,0.003452,0.999906,0.003593,0.999682,0.003747,0.999561,0.0039109999999999995,1.000609,0.004083,1.000189,0.004259000000000001
224,8063.017587,1.367,507.9,-3.658,-0.318,0.999921,0.0034439999999999996,0.999397,0.003582,0.9977729999999999,0.00373,0.997915,0.0038909999999999995,0.996983,0.004054,0.9976659999999999,0.004229999999999999
225,8063.018212000001,1.369,504.5,-1.9680000000000002,-1.913,0.997359,0.00345,0.997983,0.0035909999999999996,0.9982190000000001,0.0037450000000000005,0.9992340000000001,0.003908,0.9990030000000001,0.004076,1.001011,0.004254
226,8063.018848000001,1.3708,505.6,-2.253,-0.905,0.9968030000000001,0.003426,0.996142,0.003568,0.9964270000000001,0.003722,0.9968600000000001,0.003885,0.997582,0.004055,0.9984059999999999,0.004228
227,8063.019473,1.3729,545.6,-2.463,-0.934,1.001729,0.003468,1.002058,0.003614,1.002003,0.003773,1.001013,0.0039369999999999995,1.0001870000000002,0.004109000000000001,0.9997219999999999,0.004289
228,8063.020098000001,1.3748,518.8,-2.8480000000000003,-1.285,1.0024309999999998,0.003436,1.004371,0.003587,1.004867,0.003743,1.0039,0.0039049999999999996,1.0046760000000001,0.004078,1.004943,0.004257
229,8063.020734999999,1.3767,496.0,-2.8369999999999997,-1.262,0.9953,0.003414,0.993302,0.0035520000000000005,0.993194,0.003703,0.993192,0.0038619999999999995,0.99377,0.00403,0.993875,0.004204
230,8063.021348,1.3789,490.7,-2.2640000000000002,-1.25,1.001093,0.0034189999999999997,1.0022739999999999,0.003565,1.002797,0.00372,1.002834,0.0038829999999999997,1.003773,0.004054,1.004284,0.004229999999999999
231,8063.021984999999,1.3809,490.9,-3.011,-0.713,1.000548,0.0034200000000000003,1.001638,0.003561,1.001522,0.0037119999999999996,1.002148,0.0038729999999999997,1.001991,0.004038,1.001816,0.004209
232,8063.0225980000005,1.3831,493.6,-2.2769999999999997,-0.642,1.003298,0.003439,1.004456,0.0035810000000000004,1.004548,0.0037310000000000004,1.00399,0.003889,1.005136,0.004057,1.00461,0.004229999999999999
233,8063.023223,1.3851,488.3,-2.416,-0.768,0.9973059999999999,0.003406,0.997517,0.003549,0.998382,0.003703,0.998235,0.003865,0.998617,0.004033,1.000017,0.00421
234,8063.023859999999,1.3872,486.5,-3.045,-0.7929999999999999,0.995825,0.003407,0.9968110000000001,0.003551,0.9958899999999999,0.003701,0.994849,0.0038590000000000005,0.9951139999999999,0.004026,0.9929530000000001,0.004195
235,8063.024484999999,1.3895,485.2,-2.95,-1.393,0.995532,0.0033880000000000004,0.9953299999999999,0.0035280000000000003,0.995499,0.0036780000000000003,0.9968229999999999,0.003839,0.9960559999999999,0.004001,0.993886,0.004168
236,8063.025122,1.3917,486.5,-2.46,-0.47,1.003465,0.003414,1.003831,0.0035590000000000005,1.003303,0.003711,1.004226,0.0038740000000000003,1.004705,0.004043,1.004467,0.004215999999999999
237,8063.025747,1.3941,488.5,-2.7539999999999996,-1.518,0.9951139999999999,0.003397,0.995242,0.0035399999999999997,0.9950600000000001,0.003692,0.995099,0.0038520000000000004,0.9934129999999999,0.004017,0.99336,0.004189
238,8063.026372,1.3962,492.2,-2.892,-0.5670000000000001,1.002067,0.003418,1.00205,0.003564,1.002789,0.003722,1.003487,0.003885,1.003483,0.004053,1.003655,0.004227000000000001
239,8063.027008,1.3985,494.0,-2.773,-0.14,1.002682,0.003439,1.002048,0.0035810000000000004,1.002057,0.003735,1.003426,0.003901,1.00368,0.004068,1.004046,0.004243
240,8063.027645,1.401,495.3,-1.817,-0.11800000000000001,1.002915,0.003442,1.004473,0.0035859999999999998,1.006438,0.00374,1.005232,0.003899,1.006758,0.004069,1.006902,0.0042439999999999995
241,8063.028270000001,1.4032,494.0,-2.568,-0.397,0.9984559999999999,0.0034200000000000003,0.998527,0.0035619999999999996,0.999251,0.0037170000000000003,0.99997,0.0038799999999999998,0.9996700000000001,0.004046,0.998975,0.004219
242,8063.028895,1.4058,494.6,-3.717,0.665,0.999044,0.003415,0.9984190000000001,0.0035600000000000002,0.998359,0.0037159999999999997,0.9985959999999999,0.0038799999999999998,0.9983719999999999,0.00405,0.9980700000000001,0.004227000000000001
243,8063.02952,1.4081,495.4,-2.6689999999999996,-1.112,0.9996209999999999,0.0034189999999999997,1.000416,0.003565,1.002789,0.0037240000000000003,1.003356,0.003887,1.0019959999999999,0.004052,1.001623,0.004225
244,8063.030145000001,1.4105,498.4,-2.499,-0.988,0.9993299999999999,0.003436,0.9981120000000001,0.003578,0.9985360000000001,0.0037340000000000003,0.998633,0.0038979999999999996,0.9995940000000001,0.004070000000000001,0.999026,0.004243
245,8063.030781,1.4131,496.3,-2.801,-0.366,0.9995209999999999,0.0034439999999999996,0.99846,0.00359,0.998067,0.003746,0.998411,0.00391,0.998476,0.004079999999999999,0.998603,0.004255
246,8063.0314180000005,1.4158,498.0,-2.3609999999999998,-1.319,1.003136,0.003436,1.004116,0.0035789999999999997,1.004156,0.0037310000000000004,1.003288,0.003889,1.003214,0.004057,1.002701,0.004229999999999999
247,8063.032043000001,1.4183,501.9,-2.9539999999999997,-1.151,0.9980129999999999,0.0034409999999999996,0.9994620000000001,0.003587,0.998584,0.0037380000000000004,0.998402,0.003899,0.9983700000000001,0.004068,0.9983639999999999,0.004243
248,8063.032679000001,1.421,502.9,-2.889,-1.626,1.009007,0.003475,1.009223,0.003619,1.008081,0.003773,1.007447,0.003933,1.006984,0.004101,1.0065,0.004275999999999999
249,8063.0333040000005,1.4235,501.7,-2.761,-0.501,0.999876,0.0034479999999999997,1.0009629999999998,0.003593,1.001782,0.0037479999999999996,1.001966,0.003909,1.002565,0.004077,1.001292,0.004247
250,8063.033929000001,1.4261,503.1,-2.525,0.141,0.999567,0.003437,0.999818,0.003585,1.0005620000000002,0.003742,1.001118,0.0039049999999999996,1.002968,0.004075,1.002945,0.004251
251,8063.034565999999,1.4289,501.3,-2.364,-1.079,1.003031,0.003439,1.003514,0.0035840000000000004,1.004744,0.0037409999999999995,1.005333,0.003904,1.005482,0.004076,1.006631,0.004253
252,8063.035191,1.4315,499.5,-3.903,-1.2409999999999999,1.000667,0.0034240000000000004,1.001859,0.003571,1.001855,0.0037270000000000003,1.00157,0.00389,1.002281,0.00406,1.00085,0.004232
253,8063.035828,1.4345,497.7,-2.496,-0.87,0.993942,0.003407,0.993877,0.003549,0.9940129999999999,0.003701,0.9940450000000001,0.0038619999999999995,0.9921280000000001,0.004025,0.9920399999999999,0.004196
254,8063.036453,1.4372,497.1,-2.805,-0.175,1.0018639999999999,0.003442,1.002896,0.003589,1.001264,0.00374,1.001514,0.0039020000000000005,1.000473,0.004069,1.001195,0.004246
255,8063.037078,1.4402,499.4,-3.162,-1.7790000000000001,1.006456,0.003433,1.007224,0.003578,1.00641,0.003729,1.006933,0.0038909999999999995,1.007015,0.004058,1.007981,0.004233
256,8063.037714,1.4429,502.6,-2.6719999999999997,-0.622,0.997125,0.003431,0.996866,0.003573,0.996613,0.003725,0.995635,0.0038840000000000003,0.995389,0.004052,0.996433,0.004228
257,8063.038351,1.4458,546.9,-3.031,-1.311,1.001212,0.003475,1.00159,0.003625,1.0016260000000001,0.003785,1.001541,0.003954,1.000186,0.0041270000000000005,1.000381,0.004309
258,8063.038976000001,1.4489,549.5,-2.6639999999999997,-0.49700000000000005,0.9943629999999999,0.0034729999999999995,0.9924069999999999,0.0036200000000000004,0.991667,0.0037799999999999995,0.992618,0.003951,0.99234,0.0041259999999999995,0.991767,0.004306
259,8063.0396120000005,1.452,514.4,-3.154,-1.041,1.0012809999999999,0.003452,0.9997719999999999,0.003595,0.9995649999999999,0.00375,0.9998889999999999,0.003912,0.99989,0.004082,1.000575,0.004259000000000001
